brand_name,property,city,room_type,available_contracts,contract_title,academic_year,price_pw,currency_symbol,available,start_date,end_date,contract_length_weeks,base_hub_url
Prestige Student Living,The Port On The Square,Bristol,Townhouse Compact Ensuite,2,The Port On The Square - Townhouse Compact Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Port+On+The+Square&roomType=Townhouse+Compact+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Port On The Square,Bristol,Townhouse Deluxe Ensuite,1,The Port On The Square - Townhouse Deluxe Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,265,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Port+On+The+Square&roomType=Townhouse+Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Urban Student Life,The Print House,Loughborough,Classic Ensuite,6,The Print House - Classic Ensuite - 25/26 - 13/09 - 51wk 2025,2025 / 2026,0,£,True,2025-09-13,2026-09-05,51,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2025+%2F+2026
Urban Student Life,The Print House,Loughborough,Classic Ensuite,6,The Print House - Classic Ensuite - 25/26 - 13/09 - 48wk 2025,2025 / 2026,135,£,True,2025-09-13,2026-08-15,48,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Ensuite&tenancyLength=48+weeks&academicYear=2025+%2F+2026
Urban Student Life,The Print House,Loughborough,Classic Ensuite,6,The Print House - Classic Ensuite - 25/26 - 28/02 - 26wk 2026,2025 / 2026,140,£,True,2026-02-28,2026-08-29,26,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026
Urban Student Life,The Print House,Loughborough,Classic Ensuite,6,The Print House - Classic Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,150,£,True,2026-02-28,2026-07-18,20,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026
Urban Student Life,The Print House,Loughborough,Classic Ensuite,6,The Print House - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,140,£,True,2026-09-12,2027-09-04,51,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Urban Student Life,The Print House,Loughborough,Classic Ensuite,6,The Print House - Classic Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,150,£,True,2026-09-12,2027-07-17,44,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Urban Student Life,The Print House,Loughborough,Classic Studio,4,The Print House - Classic Studio - 25/26 - 13/09 - 51wk 2025,2025 / 2026,159,£,True,2025-09-13,2026-09-05,51,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026
Urban Student Life,The Print House,Loughborough,Classic Studio,4,The Print House - 25/26 - 13/09 - 48wk 2025,2025 / 2026,159,£,True,2025-09-13,2026-08-15,48,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Studio&tenancyLength=48+weeks&academicYear=2025+%2F+2026
Urban Student Life,The Print House,Loughborough,Classic Studio,4,The Print House - Classic Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,164,£,True,2026-09-12,2027-07-17,44,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Urban Student Life,The Print House,Loughborough,Classic Studio,4,The Print House - Classic Studio £164 - 26/27 - 12/09 - 44wk 2026,2026 / 2027,164,£,True,2026-09-12,2027-07-17,44,https://urban.hfs.bookings.basepms.com/?city=Loughborough&property=The+Print+House&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,1 Bed Apartment,1,The Printworks Exeter - 1 Bed Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,295,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=1+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,2 Bed Apartment,1,The Printworks Exeter - 2 Bed Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,205,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=2+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Classic Ensuite,2,The Printworks Exeter - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,189,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Classic Ensuite,2,The Printworks Exeter - Classic Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,195,£,True,2026-09-12,2027-07-17,44,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Classic Plus Ensuite,1,The Printworks Exeter - Classic Plus Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Classic+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Deluxe Ensuite,1,The Printworks Exeter - Deluxe Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,205,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Deluxe Plus Ensuite,1,The Printworks Exeter - Deluxe Plus Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Deluxe+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Deluxe Studio,1,The Printworks Exeter - Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,255,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Premium Ensuite,2,The Printworks Exeter - Premium Ensuitev1 - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Premium Ensuite,2,The Printworks Exeter - Premium Ensuitev1 - 26/27 - 12/09 - 51wk 2026,2026 / 2027,199,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Premium Studio,1,The Printworks Exeter - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,255,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Standard Ensuite,1,The Printworks Exeter - Standard Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,The Printworks,Exeter,Standard Studio,1,The Printworks Exeter - Standard Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,245,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Exeter&property=The+Printworks+Exeter&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Classic 1 Bed,1,The Priory - Classic 1 Bed - 26/27 - 05/09 - 51wk 2026,2026 / 2027,235,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Classic+1+Bed&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Classic Ensuite,1,The Priory - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Classic Studio,2,The Priory - Classic Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,229,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Classic Studio,2,The Priory - Classic Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,249,£,True,2026-09-05,2027-07-17,45,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Classic+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Deluxe Studio,1,The Priory - Deluxe Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,279,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Premium 1 Bed,1,The Priory - Premium 1 Bed - 26/27 - 05/09 - 51wk 2026,2026 / 2027,245,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Premium+1+Bed&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Premium Plus Ensuite,1,The Priory - Premium Plus Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Premium+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Premium Studio,2,The Priory - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,255,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Priory,Leeds,Premium Studio,2,The Priory - Premium Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,269,£,True,2026-09-05,2027-07-17,45,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Priory&roomType=Premium+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Bronze Plus Studio,3,The Propeller Quarter - Bronze Plus Studio - 26/27 - 12/09 - 40wk 2026,2026 / 2027,300,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Bronze+Plus+Studio&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Bronze Plus Studio,3,The Propeller Quarter - Bronze Plus Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,290,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Bronze+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Bronze Plus Studio,3,The Propeller Quarter - Bronze Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,280,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Bronze+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Bronze Studio,3,The Propeller Quarter - Bronze Studio - 26/27 - 12/09 - 40wk 2026,2026 / 2027,290,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Bronze+Studio&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Bronze Studio,3,The Propeller Quarter - Bronze Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,280,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Bronze+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Bronze Studio,3,The Propeller Quarter - Bronze Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,270,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Classic 3 Bed Ensuite,3,The Propeller Quarter - Classic 3 Bed Ensuite - 26/27 - 12/09 - 40wk 2026,2026 / 2027,185,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Classic+3+Bed+Ensuite&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Classic 3 Bed Ensuite,3,The Propeller Quarter - Classic 3 Bed Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,185,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Classic+3+Bed+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Classic 3 Bed Ensuite,3,The Propeller Quarter - Classic 3 Bed Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,185,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Classic+3+Bed+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Classic 4 Bed Ensuite,2,The Propeller Quarter - Classic 4 Bed Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,185,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Classic+4+Bed+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Classic 4 Bed Ensuite,2,The Propeller Quarter - Classic 4 Bed Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,175,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Classic+4+Bed+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Classic 5 Bed Ensuite,2,The Propeller Quarter - Classic 5 Bed Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,175,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Classic+5+Bed+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Classic 5 Bed Ensuite,2,The Propeller Quarter - Classic 5 Bed Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,165,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Classic+5+Bed+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Gold Plus Studio,3,The Propeller Quarter - Gold Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,330,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Gold+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Gold Plus Studio,3,The Propeller Quarter - Gold Plus Studio - 26/27 - 12/09 - 40wk 2026,2026 / 2027,350,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Gold+Plus+Studio&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Gold Plus Studio,3,The Propeller Quarter - Gold Plus Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,340,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Gold+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Gold Studio,3,The Propeller Quarter - Gold Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,320,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Gold Studio,3,The Propeller Quarter - Gold Studio - 26/27 - 12/09 - 40wk 2026,2026 / 2027,340,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Gold+Studio&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Gold Studio,3,The Propeller Quarter - Gold Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,330,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Gold+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Premium 4 Bed Ensuite,4,The Propeller Quarter	- Premium 4 Bed Ensuite V1 - 26/27 - 12/09 - 40wk 2026,2026 / 2027,200,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Premium+4+Bed+Ensuite&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Premium 4 Bed Ensuite,4,The Propeller Quarter - Premium 4 Bed Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,190,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Premium+4+Bed+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Premium 4 Bed Ensuite,4,The Propeller Quarter - Premium 4 Bed Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,180,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Premium+4+Bed+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Premium 4 Bed Ensuite,4,The Propeller Quarter - Premium 4 Bed Ensuite - 26/27 - 12/09 - 16wk 2026,2026 / 2027,205,£,True,2026-09-12,2027-01-02,16,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Premium+4+Bed+Ensuite&tenancyLength=16+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Premium 5 Bed Ensuite,3,The Propeller Quarter - Premium 5 Bed Ensuite V1 - 26/27 - 12/09 - 40wk 2026,2026 / 2027,195,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Premium+5+Bed+Ensuite&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Premium 5 Bed Ensuite,3,The Propeller Quarter - Premium 5 Bed Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,185,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Premium+5+Bed+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Premium 5 Bed Ensuite,3,The Propeller Quarter - Premium 5 Bed Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,175,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Premium+5+Bed+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Silver Plus Studio,3,The Propeller Quarter - Silver Plus Studio - 26/27 - 12/09 - 40wk 2026,2026 / 2027,320,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Silver+Plus+Studio&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Silver Plus Studio,3,The Propeller Quarter - Silver Plus Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,310,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Silver+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Silver Plus Studio,3,The Propeller Quarter - Silver Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,300,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Silver+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Silver Studio,3,The Propeller Quarter - Silver Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,300,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Silver+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Silver Studio,3,The Propeller Quarter - Silver Studio - 26/27 - 12/09 - 40wk 2026,2026 / 2027,310,£,True,2026-09-12,2027-06-19,40,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Silver+Studio&tenancyLength=40+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Propeller Quarter,Bristol,Silver Studio,3,The Propeller Quarter - Silver Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,290,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Propeller+Quarter&roomType=Silver+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Bronze Plus Studio,2,The Quarter House - Bronze Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,335,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Bronze+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Bronze Plus Studio,2,The Quarter House - Bronze Plus Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,370,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Bronze+Plus+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Bronze Studio,2,The Quarter House - Bronze Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,340,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Bronze Studio,2,The Quarter House - Bronze Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,350,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Bronze+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Classic Ensuite,2,The Quarter House - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,268,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Classic Ensuite,2,The Quarter House - Classic Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,278,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Deluxe Ensuite,1,The Quarter House - Deluxe Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,319,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Ensuite with Balcony,1,The Quarter House - Ensuite with Balcony - 26/27 - 12/09 - 51wk 2026,2026 / 2027,294,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Ensuite+with+Balcony&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,The Quarter House,Bristol,Gold Plus Studio,1,The Quarter House - Gold Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,390,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Bristol&property=The+Quarter+House&roomType=Gold+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
