brand_name,property,city,room_type,available_contracts,quantity_available,run_time,instalment_id,name,academic_year,price,available,bookable,Contact Form URL,start_date,end_date,contract_length,weeks_remaining,base_hub_url,updated_at,pricing_updated_at
Evo Student,Centre Court,Nottingham,Platinum Plus Studio,2,10,2026-07-13T18:55:35Z,2379,Centre Court - Platinum Plus Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,265,true,Disabled,-,2026-09-12,2027-07-24,45,45,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Platinum+Plus+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Evo Student,Centre Court,Nottingham,Platinum Plus Townhouse,1,1,2026-07-13T18:55:35Z,2386,Centre Court - Platinum Plus Townhouse - 26/27 - 12/09 - 51wk 2026,2026 / 2027,264,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Platinum+Plus+Townhouse&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Evo Student,Centre Court,Nottingham,Platinum Plus with Terrace,0,0,2026-07-13T18:55:35Z,2527,Centre Court - Platinum Plus with Terrace - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-12,2027-09-04,51,51,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Platinum+Plus+with+Terrace&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Evo Student,Centre Court,Nottingham,Platinum Studio,1,0,2026-07-13T18:55:35Z,2420,Centre Court - Platinum Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,239,true,Enabled,-,2026-02-28,2026-08-29,26,7,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Platinum+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-03-01T16:28:24.000000Z,
Evo Student,Centre Court,Nottingham,Platinum Studio,1,0,2026-07-13T18:55:35Z,2528,Centre Court - Platinum Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,255,false,Enabled,-,2026-09-12,2027-09-04,51,51,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Platinum+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Evo Student,Centre Court,Nottingham,Premium Ensuite,4,1,2026-07-13T18:55:35Z,2372,Centre Court - Premium Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,189,true,Enabled,-,2026-02-28,2026-07-18,20,1,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Premium+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Evo Student,Centre Court,Nottingham,Premium Ensuite,4,1,2026-07-13T18:55:35Z,2373,Centre Court - Premium Ensuite - 25/26 - 28/02 - 26wk 2026,2025 / 2026,179,true,Disabled,-,2026-02-28,2026-08-29,26,7,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Premium+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Evo Student,Centre Court,Nottingham,Premium Ensuite,4,1,2026-07-13T18:55:35Z,5680,Centre Court - Premium Ensuite - 26/27 - 12/09 - 45wk 2026,2026 / 2027,195,true,Disabled,-,2026-09-12,2027-07-24,45,45,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Premium+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:26.000000Z,
Evo Student,Centre Court,Nottingham,Premium Ensuite,4,1,2026-07-13T18:55:35Z,2374,Centre Court - Premium Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,192,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Evo Student,Centre Court,Nottingham,Premium Plus Ensuite,0,0,2026-07-13T18:55:35Z,2375,Centre Court - Premium Plus Ensuite - 26/27 - 12/09 - 45wk 2026,2026 / 2027,199,false,Enabled,-,2026-09-12,2027-07-24,45,45,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Premium+Plus+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Evo Student,Centre Court,Nottingham,Silver Studio,4,10,2026-07-13T18:55:35Z,2382,Centre Court - Silver Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,226,true,Enabled,-,2026-09-12,2027-07-24,45,45,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Silver+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Evo Student,Centre Court,Nottingham,Silver Studio,4,10,2026-07-13T18:55:35Z,2383,Centre Court - Silver Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,213,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Silver+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Evo Student,Centre Court,Nottingham,Silver Studio,4,10,2026-07-13T18:55:35Z,2364,Centre Court - Silver Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,216,true,Enabled,-,2026-02-28,2026-07-18,20,1,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Silver+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Evo Student,Centre Court,Nottingham,Silver Studio,4,10,2026-07-13T18:55:35Z,2365,Centre Court - Silver Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,190,true,Enabled,-,2026-02-28,2026-08-29,26,7,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Silver+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Evo Student,Centre Court,Nottingham,Silver Studio with Balcony,2,10,2026-07-13T18:55:35Z,2392,Centre Court - Silver Studio with Balcony - 26/27 - 12/09 - 45wk 2026,2026 / 2027,238,true,Enabled,-,2026-09-12,2027-07-24,45,45,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Silver+Studio+with+Balcony&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Evo Student,Centre Court,Nottingham,Silver Studio with Balcony,2,10,2026-07-13T18:55:35Z,2393,Centre Court - Silver Studio with Balcony - 26/27 - 12/09 - 51wk 2026,2026 / 2027,234,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Silver+Studio+with+Balcony&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Evo Student,Centre Court,Nottingham,Silver Townhouse,1,10,2026-07-13T18:55:35Z,2394,Centre Court - Silver Townhouse - 26/27 - 12/09 - 51wk 2026,2026 / 2027,211,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Silver+Townhouse&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Evo Student,Centre Court,Nottingham,Studio with Balcony,2,1,2026-07-13T18:55:35Z,2387,Centre Court - Studio with balcony - 25/26 - 28/02 - 20wk 2026,2025 / 2026,186,true,Enabled,-,2026-02-28,2026-07-18,20,1,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Studio+with+Balcony&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Evo Student,Centre Court,Nottingham,Studio with Balcony,2,1,2026-07-13T18:55:35Z,2388,Centre Court - Studio with balcony - 25/26 - 28/02 - 26wk 2026,2025 / 2026,184,true,Enabled,-,2026-02-28,2026-08-29,26,7,https://evostudent.hfs.bookings.basepms.com/?city=Nottingham&property=Centre+Court&roomType=Studio+with+Balcony&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Homes for Students,Centre Gate,Bristol,Classic 2 Bed Apartment,2,10,2026-07-13T18:55:35Z,3507,Centre Gate - Classic 2 Bed - 26/27 - 12/09 - 51wk 2026,2026 / 2027,230,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Bristol&property=Centre+Gate&roomType=Classic+2+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,Centre Gate,Bristol,Classic 2 Bed Apartment,2,10,2026-07-13T18:55:35Z,3508,Centre Gate - Classic 2 Bed Apartment - 26/27 - 12/09 - 44wk 2026,2026 / 2027,245,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://hfs.bookings.basepms.com/?city=Bristol&property=Centre+Gate&roomType=Classic+2+Bed+Apartment&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,Centre Gate,Bristol,Deluxe 2 Bed Apartment,0,0,2026-07-13T18:55:35Z,3509,Centre Gate - Deluxe 2 Bed Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Bristol&property=Centre+Gate&roomType=Deluxe+2+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,Centre Gate,Bristol,Premium 2 Bed Apartment,0,1,2026-07-13T18:55:35Z,3510,Centre Gate - Premium 2 Bed Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,240,false,Disabled,-,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Bristol&property=Centre+Gate&roomType=Premium+2+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,Centre Gate,Bristol,Studio,0,1,2026-07-13T18:55:35Z,3506,Centre Gate - Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,310,false,Disabled,-,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Bristol&property=Centre+Gate&roomType=Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Homes for Students,Centre Gate,Bristol,Studio,0,1,2026-07-13T18:55:35Z,8859,Centre Gate - Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-12,2027-07-17,44,44,https://hfs.bookings.basepms.com/?city=Bristol&property=Centre+Gate&roomType=Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:32.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,Classic 3 Bed Ensuite,2,10,2026-07-08T10:06:38Z,4150,Chambers 51 - Classic 3 Bed Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,113,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=Classic+3+Bed+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,Classic 3 Bed Ensuite,2,10,2026-07-08T10:06:38Z,4151,Chambers 51 - Classic 3 Bed Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,115,true,Disabled,-,2026-09-12,2027-07-17,44,44,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=Classic+3+Bed+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,Classic 6 Bed Ensuite,1,0,2026-07-08T10:06:38Z,4149,Chambers 51 - Classic 6 Bed Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,109,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=Classic+6+Bed+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,Classic Studio,2,10,2026-07-08T10:06:38Z,4144,Chambers 51 - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,149,true,Disabled,-,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,Classic Studio,2,10,2026-07-08T10:06:38Z,4145,Chambers 51 - Classic Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,155,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,One Bed Apartment,1,10,2026-07-08T10:06:38Z,4148,Chambers 51 - One Bed Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,179,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=One+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,Premium Studio,2,10,2026-07-08T10:06:38Z,4142,Chambers 51 - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,155,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,Premium Studio,2,10,2026-07-08T10:06:38Z,4143,Chambers 51 - Premium Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,159,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Chambers 51,Wolverhampton,Single Studio,1,0,2026-07-08T10:06:38Z,4146,Chambers 51 - Single Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,129,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=Wolverhampton&property=Chambers+51&roomType=Single+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Charles Morton Court,London,Luxury Studio,1,1,2026-07-13T18:55:35Z,4073,Charles Morton Court - Luxury Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,365,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Luxury+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Charles Morton Court,London,Luxury Studio with Bath,0,,2026-07-13T18:55:35Z,4075,Charles Morton Court - Luxury Studio With Bath - 26/27 - 12/09 - 51wk 2026,2026 / 2027,380,false,,,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Luxury+Studio+with+Bath&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:21.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite,2,10,2026-07-13T18:55:35Z,4071,Charles Morton Court - Premier Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,299,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:21.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite,2,10,2026-07-13T18:55:35Z,4072,Charles Morton Court - Premier Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,310,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:21.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite,2,10,2026-07-13T18:55:35Z,4068,Charles Morton Court - Premier Ensuite - 25/26 - 28/02 - 15wk 2026,2025 / 2026,279,false,Disabled,-,2026-02-28,2026-06-13,15,0,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite&tenancyLength=15+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite,2,10,2026-07-13T18:55:35Z,4069,Charles Morton Court - Premier Ensuite - 25/26 - 28/02 - 21wk 2026,2025 / 2026,279,false,Disabled,-,2026-02-28,2026-07-25,21,2,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite&tenancyLength=21+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite,2,10,2026-07-13T18:55:35Z,4070,Charles Morton Court - Premier Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,279,false,Disabled,-,2026-02-28,2026-09-05,27,8,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite Plus,3,10,2026-07-13T18:55:35Z,4079,Charles Morton Court - Premier Ensuite Plus - 26/27 - 12/09 - 51wk 2026,2026 / 2027,305,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite Plus,3,10,2026-07-13T18:55:35Z,4080,Charles Morton Court - Premier Ensuite Plus - 26/27 - 12/09 - 44wk 2026,2026 / 2027,310,true,Disabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite+Plus&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite Plus,3,10,2026-07-13T18:55:35Z,4081,Charles Morton Court - Premier Ensuite Plus - 26/27 - 12/09 - 39wk 2026,2026 / 2027,325,true,Enabled,-,2026-09-12,2027-06-12,39,39,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite+Plus&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite Plus,3,10,2026-07-13T18:55:35Z,4076,Charles Morton Court - Premier Ensuite Plus - 25/26 - 28/02 - 15wk 2026,2025 / 2026,289,false,Disabled,-,2026-02-28,2026-06-13,15,0,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite+Plus&tenancyLength=15+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite Plus,3,10,2026-07-13T18:55:35Z,4077,Charles Morton Court - Premier Ensuite Plus - 25/26 - 28/02 - 21wk 2026,2025 / 2026,289,false,Disabled,-,2026-02-28,2026-07-25,21,2,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite+Plus&tenancyLength=21+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Charles Morton Court,London,Premier Ensuite Plus,3,10,2026-07-13T18:55:35Z,4078,Charles Morton Court - Premier Ensuite Plus - 25/26 - 28/02 - 27wk 2026,2025 / 2026,289,false,Disabled,-,2026-02-28,2026-09-05,27,8,https://prestige.hfs.bookings.basepms.com/?city=London&property=Charles+Morton+Court&roomType=Premier+Ensuite+Plus&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,City Wharf,Glasgow,Classic Ensuite,4,10,2026-07-13T18:55:35Z,8544,City Wharf - Classic Ensuite - 26/27 - 05/09 - 14wk 2026,2026 / 2027,199,true,Enabled,-,2026-09-05,2026-12-12,14,14,https://prestige.hfs.bookings.basepms.com/?city=Glasgow&property=City+Wharf&roomType=Classic+Ensuite&tenancyLength=14+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,City Wharf,Glasgow,Classic Ensuite,4,10,2026-07-13T18:55:35Z,1850,City Wharf - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,169,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Glasgow&property=City+Wharf&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Prestige Student Living,City Wharf,Glasgow,Classic Ensuite,4,10,2026-07-13T18:55:35Z,1851,City Wharf - Classic Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,179,true,Disabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Glasgow&property=City+Wharf&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Prestige Student Living,City Wharf,Glasgow,Classic Ensuite,4,10,2026-07-13T18:55:35Z,8723,City Wharf - Classic Ensuite - 25/26 - 01/08 - 4wk 2026,2025 / 2026,169,true,Disabled,-,2026-08-01,2026-08-29,4,4,https://prestige.hfs.bookings.basepms.com/?city=Glasgow&property=City+Wharf&roomType=Classic+Ensuite&tenancyLength=4+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:31.000000Z,
Prestige Student Living,City Wharf,Glasgow,Classic Ensuite,4,10,2026-07-13T18:55:35Z,6591,City Wharf - Classic Ensuite - 26/27 - 05/09 - 39wk 2026,2026 / 2027,205,false,Enabled,-,2026-09-05,2027-06-05,39,39,https://prestige.hfs.bookings.basepms.com/?city=Glasgow&property=City+Wharf&roomType=Classic+Ensuite&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
